chemin,largeur,hauteur,n_vehicules,boite,score,classe,fraction_cadre
dl/data/leboncoin-private/annot/img/0273.jpg,600,800,1,"[20.266822814941406, 276.4732666015625, 569.735595703125, 629.017822265625]",0.9749318361282349,car,0.4035671341440466
dl/data/leboncoin-private/annot/img/0275.jpg,600,800,2,"[2.7350234985351562, 183.0939483642578, 600.0, 642.8226318359375]",0.9970767498016357,car,0.5720413361057545
dl/data/leboncoin-private/annot/img/0276.jpg,800,600,6,"[86.68302154541016, 125.29657745361328, 704.8663940429688, 550.861083984375]",0.9913372993469238,car,0.5480768788800949
dl/data/leboncoin-private/annot/img/0278.jpg,1024,768,3,"[36.45204162597656, 246.51304626464844, 927.1456298828125, 645.3189086914062]",0.7347789406776428,car,0.4516777351668688
dl/data/leboncoin-private/annot/img/0279.jpg,800,800,2,"[11.488616943359375, 105.83859252929688, 798.49755859375, 739.3253173828125]",0.60454922914505,car,0.7789995576195899
dl/data/leboncoin-private/annot/img/0280.jpg,1024,768,2,"[8.986368179321289, 104.30010986328125, 906.9996337890625, 577.7364501953125]",0.9912176728248596,car,0.540608868967555
dl/data/leboncoin-private/annot/img/0281.jpg,558,768,2,"[13.093685150146484, 287.6708984375, 485.7505798339844, 651.84521484375]",0.98324054479599,car,0.4016612098552017
dl/data/leboncoin-private/annot/img/0282.jpg,600,800,1,"[4.113807678222656, 113.49732971191406, 594.1773681640625, 669.28369140625]",0.9886582493782043,car,0.6832276655225639
dl/data/leboncoin-private/annot/img/0284.jpg,600,800,3,"[44.15034484863281, 238.44046020507812, 559.4337768554688, 617.8054809570312]",0.9380744695663452,car,0.4072510622425228
dl/data/leboncoin-private/annot/img/0285.jpg,600,800,5,"[0.0, 114.92264556884766, 583.2007446289062, 721.093994140625]",0.6181432604789734,truck,0.7364991288745184
dl/data/leboncoin-private/annot/img/0286.jpg,800,600,13,"[80.62419128417969, 70.69109344482422, 736.03369140625, 475.91436767578125]",0.9979192614555359,car,0.5533066325032087
dl/data/leboncoin-private/annot/img/0287.jpg,1024,768,1,"[57.53474044799805, 117.59170532226562, 996.2251586914062, 636.8931884765625]",0.9980954527854919,car,0.6198416727912002
dl/data/leboncoin-private/annot/img/0288.jpg,800,600,2,"[63.18327331542969, 51.069557189941406, 715.5874633789062, 569.757568359375]",0.8492115139961243,car,0.7049879829638122
dl/data/leboncoin-private/annot/img/0290.jpg,600,800,5,"[0.6800079345703125, 55.4766960144043, 600.0, 650.2197875976562]",0.5249954462051392,truck,0.7425863019346743
dl/data/leboncoin-private/annot/img/0292.jpg,1024,768,2,"[57.082462310791016, 133.93954467773438, 819.6434326171875, 762.7227783203125]",0.9633542895317078,car,0.6096974090053279
dl/data/leboncoin-private/annot/img/0294.jpg,800,600,1,"[78.02044677734375, 212.9944610595703, 715.060302734375, 535.9401245117188]",0.9990986585617065,car,0.42860262276563443
dl/data/leboncoin-private/annot/img/0295.jpg,800,800,7,"[3.3218994140625, 50.95086669921875, 620.8928833007812, 792.9326782226562]",0.9899441003799438,car,0.715978808388405
dl/data/leboncoin-private/annot/img/0298.jpg,1024,462,1,"[15.211084365844727, 18.86359214782715, 823.6215209960938, 453.01849365234375]",0.9914767146110535,car,0.7418817503095174
dl/data/leboncoin-private/annot/img/0299.jpg,800,577,2,"[48.621604919433594, 34.746978759765625, 747.2406005859375, 538.9388427734375]",0.9933795928955078,car,0.7630806188484704
dl/data/leboncoin-private/annot/img/0300.jpg,1024,768,3,"[123.6828384399414, 117.3099594116211, 851.300537109375, 700.7969360351562]",0.9831599593162537,truck,0.5398501728495309
dl/data/leboncoin-private/annot/img/0301.jpg,1024,766,2,"[79.16072082519531, 54.90143966674805, 787.6887817382812, 608.7339477539062]",0.9893364906311035,car,0.5002726636770066
dl/data/leboncoin-private/annot/img/0306.jpg,1024,768,1,"[210.44969177246094, 154.3795623779297, 939.5350341796875, 768.0]",0.7674792408943176,car,0.5688752071021517
dl/data/leboncoin-private/annot/img/0307.jpg,1024,768,1,"[31.073932647705078, 43.51201248168945, 982.2998046875, 721.1098022460938]",0.9927865862846375,car,0.8195858617920978
dl/data/leboncoin-private/annot/img/0308.jpg,1024,768,1,"[5.434773921966553, 114.16020965576172, 985.6206665039062, 569.9857788085938]",0.991155743598938,car,0.5681276860068504
dl/data/leboncoin-private/annot/img/0309.jpg,600,800,2,"[21.568313598632812, 155.93814086914062, 577.7586059570312, 605.8363037109375]",0.700093150138855,truck,0.5213103973385111
dl/data/leboncoin-private/annot/img/0311.jpg,600,800,1,"[0.0, 263.540283203125, 588.0620727539062, 667.5183715820312]",0.9980858564376831,car,0.494925399998459
dl/data/leboncoin-private/annot/img/0313.jpg,600,800,1,"[0.22579193115234375, 224.42906188964844, 549.3543090820312, 588.5422973632812]",0.9917798638343811,car,0.41655200223051
dl/data/leboncoin-private/annot/img/0314.jpg,600,800,2,"[0.0, 177.45242309570312, 600.0, 800.0]",0.8936504125595093,truck,0.7781844711303711
dl/data/leboncoin-private/annot/img/0315.jpg,600,800,1,"[52.37042999267578, 197.76901245117188, 560.1026611328125, 568.3607177734375]",0.9837023019790649,car,0.3920028195527125
dl/data/leboncoin-private/annot/img/0317.jpg,600,800,2,"[44.95729064941406, 161.50338745117188, 598.2280883789062, 753.3119506835938]",0.9451094269752502,truck,0.6821466580890556
dl/data/leboncoin-private/annot/img/0319.jpg,601,800,1,"[31.652734756469727, 263.35345458984375, 567.8029174804688, 665.1121826171875]",0.9989157915115356,car,0.4480095995067009
dl/data/leboncoin-private/annot/img/0320.jpg,800,600,2,"[139.36416625976562, 105.80276489257812, 642.118408203125, 401.86297607421875]",0.9900805354118347,car,0.31009484800461795
dl/data/leboncoin-private/annot/img/0321.jpg,601,800,1,"[27.313514709472656, 359.378662109375, 569.7960205078125, 689.571044921875]",0.9966302514076233,car,0.37255322633870563
dl/data/leboncoin-private/annot/img/0322.jpg,600,800,1,"[24.349205017089844, 212.0184326171875, 564.087890625, 595.9048461914062]",0.9886471629142761,car,0.43166322559434045
dl/data/leboncoin-private/annot/img/0324.jpg,603,800,1,"[2.784329891204834, 8.23055362701416, 597.873291015625, 575.3617553710938]",0.5542142987251282,car,0.6996134279998514
dl/data/leboncoin-private/annot/img/0326.jpg,603,800,1,"[67.4341049194336, 6.48162317276001, 512.06298828125, 497.7489318847656]",0.679724931716919,car,0.452801896568789
dl/data/leboncoin-private/annot/img/0327.jpg,600,800,1,"[24.02240753173828, 313.0595397949219, 600.0, 754.8104248046875]",0.9866572022438049,car,0.5300804400388516
dl/data/leboncoin-private/annot/img/0328.jpg,600,800,1,"[42.79266357421875, 317.8494567871094, 532.6240234375, 661.7706909179688]",0.9936279058456421,car,0.3509654287503683
dl/data/leboncoin-private/annot/img/0332.jpg,1024,771,7,"[0.04360875487327576, 158.4938201904297, 1024.0, 659.98876953125]",0.9995809197425842,car,0.6504197047192719
dl/data/leboncoin-private/annot/img/0336.jpg,600,800,1,"[109.11447143554688, 244.7377166748047, 580.6097412109375, 633.3496704101562]",0.9893717765808105,truck,0.3817264540924817
dl/data/leboncoin-private/annot/img/0337.jpg,611,800,1,"[4.359048366546631, 72.34849548339844, 573.7672729492188, 784.427978515625]",0.9779344201087952,car,0.8295088260947773
dl/data/leboncoin-private/annot/img/0338.jpg,600,800,1,"[0.7294235229492188, 124.49222564697266, 596.7650756835938, 569.7459716796875]",0.9955437779426575,car,0.55288980602829
dl/data/leboncoin-private/annot/img/0339.jpg,800,524,1,"[51.42957305908203, 2.172046184539795, 792.03955078125, 510.7897644042969]",0.9962452054023743,car,0.8985862522896807
dl/data/leboncoin-private/annot/img/0341.jpg,1024,768,1,"[3.189610719680786, 103.28487396240234, 1023.2086181640625, 762.594970703125]",0.9800608158111572,car,0.8551391989078918
dl/data/leboncoin-private/annot/img/0342.jpg,600,800,10,"[38.12800598144531, 228.86158752441406, 525.411865234375, 592.978759765625]",0.9989657402038574,car,0.3696425435624187
dl/data/leboncoin-private/annot/img/0345.jpg,1024,768,1,"[287.6995544433594, 282.9848937988281, 923.3496704101562, 691.8110961914062]",0.9918455481529236,car,0.3304423306288496
dl/data/leboncoin-private/annot/img/0346.jpg,600,800,1,"[22.741104125976562, 117.56825256347656, 577.0203857421875, 447.2565612792969]",0.9971121549606323,car,0.38070708106722595
dl/data/leboncoin-private/annot/img/0347.jpg,1024,768,1,"[21.884029388427734, 0.8060742020606995, 924.4472045898438, 757.7069702148438]",0.9590365290641785,car,0.8686712595851825
dl/data/leboncoin-private/annot/img/0349.jpg,800,722,1,"[1.125251293182373, 0.2267266809940338, 791.3163452148438, 670.1068725585938]",0.9924989342689514,car,0.9164358124435987
dl/data/leboncoin-private/annot/img/0351.jpg,600,800,1,"[7.528312683105469, 334.2894287109375, 565.9248046875, 728.5066528320312]",0.9975293278694153,car,0.45860315632693527
dl/data/leboncoin-private/annot/img/0352.jpg,600,800,1,"[2.6672744750976562, 0.0, 600.0, 640.6084594726562]",0.890279233455658,car,0.7972008272731473
dl/data/leboncoin-private/annot/img/0353.jpg,450,800,2,"[81.1482925415039, 313.71319580078125, 450.0, 625.8629760742188]",0.979073166847229,car,0.31982494287958835
dl/data/leboncoin-private/annot/img/0354.jpg,1024,768,5,"[82.0519790649414, 186.05191040039062, 844.8234252929688, 700.2806396484375]",0.9907822012901306,truck,0.4987576694495308
dl/data/leboncoin-private/annot/img/0356.jpg,600,800,1,"[56.382545471191406, 297.5834655761719, 485.5373840332031, 640.9334716796875]",0.9994423985481262,car,0.30697982591587497
dl/data/leboncoin-private/annot/img/0357.jpg,800,600,5,"[78.23257446289062, 120.8831787109375, 696.2633056640625, 398.7479553222656]",0.9982736110687256,car,0.3577686897169779
dl/data/leboncoin-private/annot/img/0358.jpg,600,800,8,"[115.81986236572266, 199.8916473388672, 597.8218994140625, 574.8040161132812]",0.994526207447052,car,0.3764760947164291
dl/data/leboncoin-private/annot/img/0359.jpg,1024,768,4,"[95.05062866210938, 191.57379150390625, 1002.2157592773438, 562.561279296875]",0.9990026354789734,car,0.4279415293634112
dl/data/leboncoin-private/annot/img/0360.jpg,370,800,1,"[6.98865270614624, 156.62850952148438, 366.4010925292969, 405.8887939453125]",0.946966290473938,truck,0.30265961816142073
dl/data/leboncoin-private/annot/img/0363.jpg,1024,768,2,"[0.912875235080719, 129.5949249267578, 988.79150390625, 716.507568359375]",0.9974591135978699,car,0.7372518632812307
dl/data/leboncoin-private/annot/img/0364.jpg,370,800,1,"[19.919092178344727, 219.20729064941406, 366.7071838378906, 510.3916320800781]",0.7965325117111206,car,0.34114615569554607
dl/data/leboncoin-private/annot/img/0365.jpg,450,800,1,"[12.145356178283691, 311.4592590332031, 435.13201904296875, 566.9727172851562]",0.9992908239364624,car,0.30021884728613524
dl/data/leboncoin-private/annot/img/0366.jpg,602,800,1,"[12.95793628692627, 217.94378662109375, 567.9360961914062, 554.3095703125]",0.9982759952545166,car,0.3876155807472695
dl/data/leboncoin-private/annot/img/0367.jpg,601,800,6,"[28.903018951416016, 182.8636474609375, 592.6300048828125, 672.46728515625]",0.5171922445297241,truck,0.5740490494572088
dl/data/leboncoin-private/annot/img/0368.jpg,600,800,2,"[85.29405212402344, 0.0, 600.0, 799.9098510742188]",0.9811509251594543,car,0.8577465794010146
dl/data/leboncoin-private/annot/img/0369.jpg,600,800,1,"[5.6883544921875, 149.4444580078125, 518.9105224609375, 549.0328369140625]",0.9683911800384521,truck,0.42724502941121656
dl/data/leboncoin-private/annot/img/0371.jpg,450,800,1,"[59.69855499267578, 192.38560485839844, 448.17803955078125, 629.778076171875]",0.9799581170082092,car,0.47199444945959806
dl/data/leboncoin-private/annot/img/0374.jpg,603,800,1,"[2.2414448261260986, 192.79930114746094, 598.0068969726562, 698.5736694335938]",0.9962712526321411,car,0.6246328673426899
dl/data/leboncoin-private/annot/img/0375.jpg,600,800,2,"[3.1256332397460938, 258.3472900390625, 596.8524169921875, 691.0231323242188]",0.8599510192871094,car,0.5351900755153008
dl/data/leboncoin-private/annot/img/0383.jpg,600,800,1,"[23.934425354003906, 269.3942565917969, 569.46240234375, 618.7965698242188]",0.9973885416984558,car,0.39710153561087647
dl/data/leboncoin-private/annot/img/0384.jpg,765,800,1,"[25.807544708251953, 216.54124450683594, 765.0, 667.4595947265625]",0.9992825388908386,car,0.5446330758742223
dl/data/leboncoin-private/annot/img/0385.jpg,1024,576,1,"[25.757783889770508, 13.941753387451172, 920.6307983398438, 547.1062622070312]",0.9990807771682739,car,0.8089099989236963
dl/data/leboncoin-private/annot/img/0387.jpg,1024,576,2,"[119.74822235107422, 58.11480712890625, 841.7968139648438, 541.6595458984375]",0.9965733289718628,car,0.5919440334926828
dl/data/leboncoin-private/annot/img/0388.jpg,1024,737,2,"[34.8368034362793, 167.5681915283203, 1022.6823120117188, 721.567138671875]",0.9939603805541992,car,0.7251544634223451
dl/data/leboncoin-private/annot/img/0389.jpg,600,800,3,"[17.735069274902344, 204.87513732910156, 598.9818115234375, 681.632080078125]",0.997094988822937,car,0.5773196246192526
dl/data/leboncoin-private/annot/img/0390.jpg,800,600,1,"[45.93904113769531, 144.23281860351562, 702.5478515625, 471.6233825683594]",0.9937390089035034,car,0.4478490182276291
dl/data/leboncoin-private/annot/img/0391.jpg,600,800,4,"[26.704078674316406, 252.1346435546875, 600.0, 644.9280395507812]",0.9935479760169983,car,0.46913927468380134
dl/data/leboncoin-private/annot/img/0395.jpg,600,800,5,"[26.663726806640625, 159.0855255126953, 583.5018310546875, 652.7793579101562]",0.9934072494506836,car,0.5727240368982399
dl/data/leboncoin-private/annot/img/0397.jpg,436,800,5,"[42.85759735107422, 167.33132934570312, 431.7674560546875, 627.13818359375]",0.9892573952674866,car,0.5126818197149106
dl/data/leboncoin-private/annot/img/0399.jpg,1024,768,1,"[130.39381408691406, 137.3600311279297, 925.0949096679688, 630.9974975585938]",0.9875224232673645,car,0.4988279156904918
dl/data/leboncoin-private/annot/img/0401.jpg,1024,768,1,"[28.886491775512695, 75.92229461669922, 829.5384521484375, 666.3369140625]",0.997003972530365,car,0.6010902690787185
dl/data/leboncoin-private/annot/img/0403.jpg,451,800,5,"[0.5676910281181335, 280.9875183105469, 450.0053405761719, 623.1217651367188]",0.9811062812805176,car,0.42618628526454644
dl/data/leboncoin-private/annot/img/0404.jpg,1024,576,3,"[133.35586547851562, 0.0, 1024.0, 564.5636596679688]",0.9857110381126404,car,0.8525005968683198
dl/data/leboncoin-private/annot/img/0407.jpg,800,800,1,"[30.936004638671875, 33.5870361328125, 797.239013671875, 741.3051147460938]",0.6975275278091431,truck,0.8473851456071163
dl/data/leboncoin-private/annot/img/0408.jpg,1024,577,1,"[173.4969482421875, 109.49730682373047, 779.2708740234375, 475.9330139160156]",0.9791957139968872,car,0.3756925585458897
dl/data/leboncoin-private/annot/img/0410.jpg,370,800,3,"[2.082805871963501, 199.12808227539062, 363.134521484375, 472.828857421875]",0.9968289732933044,car,0.3338518055104225
dl/data/leboncoin-private/annot/img/0411.jpg,800,644,1,"[4.923207759857178, 0.0, 800.0, 642.0344848632812]",0.7942242622375488,car,0.9908127304593365
dl/data/leboncoin-private/annot/img/0415.jpg,600,800,1,"[21.96075439453125, 212.77645874023438, 570.1885986328125, 500.38861083984375]",0.9780474305152893,car,0.3284937294214615
dl/data/leboncoin-private/annot/img/0417.jpg,1024,768,2,"[28.011930465698242, 95.16158294677734, 1002.3403930664062, 687.1190185546875]",0.8789229989051819,truck,0.7333895087698781
dl/data/leboncoin-private/annot/img/0418.jpg,600,800,1,"[43.90242004394531, 136.97337341308594, 600.0, 502.1566162109375]",0.9811854958534241,car,0.42307816158414496
dl/data/leboncoin-private/annot/img/0420.jpg,1024,768,2,"[7.481590270996094, 0.0, 1024.0, 627.549072265625]",0.9401572942733765,car,0.8111511039306194
dl/data/leboncoin-private/annot/img/0421.jpg,1024,577,3,"[26.814470291137695, 99.36119079589844, 878.69091796875, 571.62353515625]",0.9983075857162476,car,0.6809012948941142
dl/data/leboncoin-private/annot/img/0423.jpg,800,600,2,"[91.77674102783203, 79.86664581298828, 790.2926025390625, 546.1346435546875]",0.6795266270637512,truck,0.678532483620124
dl/data/leboncoin-private/annot/img/0425.jpg,800,600,3,"[66.31211853027344, 135.9062957763672, 695.8746337890625, 429.4540100097656]",0.996644914150238,car,0.385013827752597
dl/data/leboncoin-private/annot/img/0426.jpg,1024,768,4,"[0.0, 43.84423828125, 994.1317749023438, 761.3644409179688]",0.9649683833122253,car,0.9070201016432833
dl/data/leboncoin-private/annot/img/0428.jpg,1024,768,1,"[133.1230010986328, 158.66090393066406, 923.220703125, 625.2633666992188]",0.9992542862892151,car,0.4687773813797997
dl/data/leboncoin-private/annot/img/0430.jpg,600,800,5,"[11.075042724609375, 214.54017639160156, 595.8375244140625, 711.2294311523438]",0.833734393119812,car,0.6050942525882846
dl/data/leboncoin-private/annot/img/0432.jpg,800,452,1,"[160.6459503173828, 136.60244750976562, 712.17041015625, 412.093994140625]",0.9981264472007751,car,0.42018895587875776
dl/data/leboncoin-private/annot/img/0433.jpg,1024,558,3,"[71.51791381835938, 135.65525817871094, 876.9823608398438, 532.280517578125]",0.998836100101471,car,0.5591039868197347
dl/data/leboncoin-private/annot/img/0434.jpg,800,600,1,"[211.2066192626953, 121.68930053710938, 734.9725341796875, 410.72222900390625]",0.9721983671188354,truck,0.31538665879072797
dl/data/leboncoin-private/annot/img/0435.jpg,989,800,1,"[51.26922607421875, 43.44573974609375, 933.3668212890625, 728.5628051757812]",0.9976285099983215,car,0.7638272445098307
dl/data/leboncoin-private/annot/img/0437.jpg,800,450,1,"[119.46229553222656, 9.207797050476074, 676.5436401367188, 408.3614807128906]",0.9230771064758301,car,0.6176696411069279
dl/data/leboncoin-private/annot/img/0439.jpg,800,450,4,"[5.7789716720581055, 22.480480194091797, 662.7123413085938, 444.9338073730469]",0.990678608417511,car,0.7708991326051023
dl/data/leboncoin-private/annot/img/0440.jpg,600,800,1,"[0.49326324462890625, 149.39773559570312, 525.6865234375, 644.6795654296875]",0.8963862061500549,truck,0.5419139144266689
dl/data/leboncoin-private/annot/img/0441.jpg,600,800,1,"[99.0029296875, 295.7306823730469, 553.3949584960938, 647.8768310546875]",0.9974802136421204,car,0.33335917278454874
dl/data/leboncoin-private/annot/img/0444.jpg,800,600,8,"[134.2970428466797, 175.5880889892578, 694.0892944335938, 534.2562255859375]",0.9987342953681946,car,0.41829092449570454
dl/data/leboncoin-private/annot/img/0445.jpg,1024,768,8,"[109.51832580566406, 29.701610565185547, 911.452392578125, 761.357666015625]",0.9904720783233643,car,0.7460783844325615
dl/data/leboncoin-private/annot/img/0446.jpg,1024,768,1,"[5.555288314819336, 142.73056030273438, 947.78076171875, 766.2884521484375]",0.9961639642715454,car,0.7470857363879834
dl/data/leboncoin-private/annot/img/0450.jpg,638,800,1,"[44.39226150512695, 335.8911437988281, 598.43359375, 701.9945068359375]",0.9968495965003967,car,0.3974067300086373
dl/data/leboncoin-private/annot/img/0451.jpg,450,800,2,"[21.068960189819336, 254.03329467773438, 438.49139404296875, 541.2880859375]",0.996948778629303,car,0.3330738725100827
dl/data/leboncoin-private/annot/img/0452.jpg,1024,768,7,"[264.864990234375, 24.600820541381836, 934.6094970703125, 668.3465576171875]",0.9526639580726624,car,0.54822943522844
dl/data/leboncoin-private/annot/img/0453.jpg,1024,689,1,"[34.86279296875, 31.493473052978516, 960.156982421875, 678.9544067382812]",0.5609132051467896,truck,0.8491300795946709
dl/data/leboncoin-private/annot/img/0457.jpg,600,800,1,"[15.12799072265625, 0.0, 587.232666015625, 458.1703796386719]",0.9883909225463867,truck,0.5460862839000804
dl/data/leboncoin-private/annot/img/0458.jpg,600,800,2,"[17.103607177734375, 65.1399917602539, 590.2587890625, 611.98974609375]",0.6749532222747803,car,0.6529786883513632
dl/data/leboncoin-private/annot/img/0459.jpg,1024,768,4,"[176.87254333496094, 124.52999877929688, 751.2155151367188, 646.3494873046875]",0.997632622718811,car,0.3810925239356309
dl/data/leboncoin-private/annot/img/0461.jpg,600,800,3,"[63.130462646484375, 249.91029357910156, 600.0, 751.8322143554688]",0.9951164722442627,car,0.5613887279058254
dl/data/leboncoin-private/annot/img/0462.jpg,800,654,14,"[146.3888397216797, 87.57109069824219, 676.5703735351562, 522.5505981445312]",0.998725950717926,car,0.44078383492986256
dl/data/leboncoin-private/annot/img/0463.jpg,1024,768,1,"[54.006744384765625, 168.08639526367188, 1018.7164916992188, 579.2534790039062]",0.9996757507324219,car,0.5043753222898637
dl/data/leboncoin-private/annot/img/0465.jpg,1024,490,2,"[105.73806762695312, 40.57521057128906, 874.216796875, 474.7283630371094]",0.8103404641151428,car,0.6649343568757317
dl/data/leboncoin-private/annot/img/0466.jpg,725,800,7,"[28.994495391845703, 262.8358459472656, 710.9902954101562, 670.8453979492188]",0.9975722432136536,car,0.47976000143566294
dl/data/leboncoin-private/annot/img/0468.jpg,710,762,2,"[3.2283191680908203, 98.4040298461914, 709.0592041015625, 683.5401000976562]",0.9505399465560913,car,0.763386030594221
dl/data/leboncoin-private/annot/img/0469.jpg,800,691,3,"[6.788058280944824, 18.70207977294922, 627.347412109375, 631.4025268554688]",0.9757145047187805,car,0.6878020867075229
dl/data/leboncoin-private/annot/img/0470.jpg,800,735,2,"[78.92645263671875, 254.14007568359375, 652.8441772460938, 634.5181884765625]",0.9030731916427612,truck,0.37126826698188575
dl/data/leboncoin-private/annot/img/0471.jpg,800,600,1,"[17.899538040161133, 157.3712158203125, 748.7451782226562, 448.65020751953125]",0.9997981190681458,car,0.44349996075026504
dl/data/leboncoin-private/annot/img/0475.jpg,600,800,3,"[5.5312042236328125, 130.91477966308594, 600.0, 674.9635009765625]",0.8388249278068542,truck,0.6737916420893642
dl/data/leboncoin-private/annot/img/0478.jpg,800,601,1,"[90.91234588623047, 152.02029418945312, 690.38818359375, 442.9967956542969]",0.9996634721755981,car,0.36279821540940205
dl/data/leboncoin-private/annot/img/0479.jpg,370,800,3,"[0.0, 246.87698364257812, 354.8258972167969, 538.0866088867188]",0.9995126724243164,car,0.3490835018764168
dl/data/leboncoin-private/annot/img/0480.jpg,600,800,1,"[23.325645446777344, 101.26066589355469, 573.3590087890625, 712.2401123046875]",0.8835944533348083,car,0.7001230830052559
dl/data/leboncoin-private/annot/img/0484.jpg,1024,461,3,"[259.28271484375, 24.1529541015625, 783.61083984375, 454.37744140625]",0.9967545866966248,car,0.4778563897216333
dl/data/leboncoin-private/annot/img/0485.jpg,601,800,2,"[75.42999267578125, 82.52429962158203, 534.17529296875, 507.2427673339844]",0.9912475943565369,car,0.405236274980648
dl/data/leboncoin-private/annot/img/0487.jpg,1024,451,2,"[128.55575561523438, 15.974181175231934, 913.03076171875, 446.2200927734375]",0.9982998967170715,car,0.7308350456602839
dl/data/leboncoin-private/annot/img/0488.jpg,799,599,8,"[62.36531448364258, 67.21934509277344, 729.332763671875, 462.4438781738281]",0.9837755560874939,car,0.550775904533591
dl/data/leboncoin-private/annot/img/0489.jpg,800,600,1,"[0.7379184365272522, 130.8216094970703, 785.5302124023438, 442.509033203125]",0.9992398023605347,car,0.5096039338553543
dl/data/leboncoin-private/annot/img/0491.jpg,586,800,1,"[12.954976081848145, 261.36395263671875, 585.9157104492188, 614.5985717773438]",0.9998149275779724,car,0.4317183591868408
dl/data/leboncoin-private/annot/img/0492.jpg,1024,575,1,"[140.1440887451172, 19.685436248779297, 769.4542236328125, 544.2037353515625]",0.6956779360771179,car,0.5606057771050221
dl/data/leboncoin-private/annot/img/0497.jpg,960,720,2,"[92.30208587646484, 158.1003875732422, 866.8013916015625, 465.3839111328125]",0.9942247271537781,car,0.3443155029769226
dl/data/leboncoin-private/annot/img/0498.jpg,450,800,2,"[0.0, 217.6116485595703, 450.0, 560.2536010742188]",0.731753408908844,truck,0.4283024406433105
dl/data/leboncoin-private/annot/img/0499.jpg,1024,497,1,"[116.5366439819336, 2.4792094230651855, 864.068359375, 446.14581298828125]",0.9990625977516174,car,0.6516734336207116
dl/data/leboncoin-private/annot/img/0500.jpg,1024,768,2,"[18.420379638671875, 94.70460510253906, 956.5610961914062, 631.6564331054688]",0.9997308850288391,car,0.6405339211488966
dl/data/leboncoin-private/annot/img/0501.jpg,601,800,1,"[26.26766014099121, 202.70904541015625, 568.6919555664062, 666.1803588867188]",0.994601845741272,car,0.5228745854043596
dl/data/leboncoin-private/annot/img/0503.jpg,600,800,3,"[15.738487243652344, 117.6273422241211, 597.52294921875, 525.8632202148438]",0.9306628704071045,car,0.49480268882450873
dl/data/leboncoin-private/annot/img/0504.jpg,800,601,11,"[157.34864807128906, 43.72706985473633, 747.2935180664062, 443.234619140625]",0.9938629865646362,car,0.4901984800863799
dl/data/leboncoin-private/annot/img/0506.jpg,1024,768,2,"[144.58636474609375, 180.78271484375, 814.8668212890625, 656.2594604492188]",0.9910790324211121,car,0.4052515285746239
dl/data/leboncoin-private/annot/img/0507.jpg,600,800,2,"[0.0, 83.88935089111328, 600.0, 664.1066284179688]",0.9844875931739807,car,0.7252715969085693
dl/data/leboncoin-private/annot/img/0508.jpg,1024,768,21,"[109.046875, 113.51901245117188, 962.2049560546875, 577.8820190429688]",0.9957907795906067,car,0.5037626287036167
dl/data/leboncoin-private/annot/img/0509.jpg,800,600,4,"[45.55860900878906, 88.95275115966797, 756.5511474609375, 566.6995239257812]",0.9970334768295288,car,0.7076549806381263
dl/data/leboncoin-private/annot/img/0511.jpg,600,800,1,"[0.0, 224.50669860839844, 591.2786254882812, 732.6524658203125]",0.9977637529373169,car,0.6259494391348931
dl/data/leboncoin-private/annot/img/0513.jpg,600,800,4,"[38.29463195800781, 136.57058715820312, 600.0, 591.2791748046875]",0.9671432375907898,car,0.5321088636996312
dl/data/leboncoin-private/annot/img/0514.jpg,1024,768,4,"[283.3544921875, 189.65248107910156, 881.1742553710938, 600.6935424804688]",0.992212176322937,car,0.3124599075135528
dl/data/leboncoin-private/annot/img/0515.jpg,599,800,1,"[19.17387580871582, 236.8329620361328, 523.6795654296875, 525.8262329101562]",0.9935665726661682,car,0.30425448543013245
dl/data/leboncoin-private/annot/img/0517.jpg,600,800,1,"[12.559295654296875, 210.03143310546875, 594.02099609375, 552.8452758789062]",0.9962104558944702,car,0.4152773332358881
dl/data/leboncoin-private/annot/img/0520.jpg,1024,473,1,"[0.0, 0.0, 1012.4714965820312, 469.08428955078125]",0.9939303398132324,car,0.9805564396649511
dl/data/leboncoin-private/annot/img/0521.jpg,600,800,1,"[2.690185546875, 9.987709999084473, 574.695556640625, 475.731689453125]",0.997632622718811,car,0.5550167870881006
dl/data/leboncoin-private/annot/img/0522.jpg,600,800,4,"[17.247093200683594, 164.9086456298828, 587.8515014648438, 507.0250549316406]",0.999870777130127,car,0.4066940235147682
dl/data/leboncoin-private/annot/img/0523.jpg,1024,768,3,"[144.28993225097656, 18.032079696655273, 803.6185302734375, 654.1693115234375]",0.6464433073997498,truck,0.5333245203784199
dl/data/leboncoin-private/annot/img/0524.jpg,800,600,1,"[10.880770683288574, 184.51522827148438, 771.779541015625, 488.984619140625]",0.9985114932060242,car,0.48264663565867627
dl/data/leboncoin-private/annot/img/0525.jpg,602,800,1,"[2.9276952743530273, 166.08059692382812, 485.21929931640625, 598.3287963867188]",0.9490156173706055,car,0.4328689316097319
dl/data/leboncoin-private/annot/img/0526.jpg,1024,768,3,"[103.37693786621094, 12.34781265258789, 959.1133422851562, 514.3128051757812]",0.9995573163032532,car,0.5462007113723504
dl/data/leboncoin-private/annot/img/0527.jpg,601,800,1,"[59.69317626953125, 261.47808837890625, 515.6045532226562, 597.73583984375]",0.9961512684822083,car,0.3188513612343981
