id,chemin_origine,ad_id,etat_declare,classe_declaree,fichier,vehicule,fraction_cadre,garde
0198,dl/data/leboncoin-private/raw/images/excellent_condition/3240395262/01.jpg,3240395262,excellent_condition,intact,0198.jpg,True,0.687523831689861,True
0199,dl/data/leboncoin-private/raw/images/undamaged/3240346686/00.jpg,3240346686,undamaged,intact,0199.jpg,True,0.5024574370395087,True
0200,dl/data/leboncoin-private/raw/images/excellent_condition/3240393483/01.jpg,3240393483,excellent_condition,intact,0200.jpg,True,0.38429403584066507,True
0201,dl/data/leboncoin-private/raw/images/damaged/3238304355/02.jpg,3238304355,damaged,abime,0201.jpg,False,,False
0202,dl/data/leboncoin-private/raw/images/excellent_condition/3240439365/01.jpg,3240439365,excellent_condition,intact,0202.jpg,True,0.43182170729474234,True
0203,dl/data/leboncoin-private/raw/images/damaged/3223365086/01.jpg,3223365086,damaged,abime,0203.jpg,True,0.6609297980640437,True
0204,dl/data/leboncoin-private/raw/images/excellent_condition/3224157205/01.jpg,3224157205,excellent_condition,intact,0204.jpg,True,0.35793181548713765,True
0205,dl/data/leboncoin-private/raw/images/damaged/3238535596/02.jpg,3238535596,damaged,abime,0205.jpg,True,0.6276018545410829,True
0206,dl/data/leboncoin-private/raw/images/not_drivable/3234447375/01.jpg,3234447375,not_drivable,abime,0206.jpg,True,0.7376330718305691,True
0207,dl/data/leboncoin-private/raw/images/not_drivable/3232123741/00.jpg,3232123741,not_drivable,abime,0207.jpg,True,0.41015481129626635,True
0208,dl/data/leboncoin-private/raw/images/excellent_condition/3214601581/09.jpg,3214601581,excellent_condition,intact,0208.jpg,False,,False
0209,dl/data/leboncoin-private/raw/images/not_drivable/3214157343/00.jpg,3214157343,not_drivable,abime,0209.jpg,True,0.4525599460084575,True
0210,dl/data/leboncoin-private/raw/images/undamaged/3240417193/01.jpg,3240417193,undamaged,intact,0210.jpg,True,0.4418450101866789,True
0211,dl/data/leboncoin-private/raw/images/undamaged/2886326826/02.jpg,2886326826,undamaged,intact,0211.jpg,True,0.7178904430370603,True
0212,dl/data/leboncoin-private/raw/images/not_drivable/3223820804/01.jpg,3223820804,not_drivable,abime,0212.jpg,True,0.27675210480985696,False
0213,dl/data/leboncoin-private/raw/images/damaged/3220887523/02.jpg,3220887523,damaged,abime,0213.jpg,True,0.867085409137982,True
0214,dl/data/leboncoin-private/raw/images/undamaged/3240352977/02.jpg,3240352977,undamaged,intact,0214.jpg,True,0.7841424616241897,True
0215,dl/data/leboncoin-private/raw/images/damaged/3234918274/01.jpg,3234918274,damaged,abime,0215.jpg,True,0.5475689033240085,True
0216,dl/data/leboncoin-private/raw/images/damaged/3230696922/02.jpg,3230696922,damaged,abime,0216.jpg,True,0.5381971582666301,True
0217,dl/data/leboncoin-private/raw/images/undamaged/3239667594/00.jpg,3239667594,undamaged,intact,0217.jpg,True,0.8939362989857087,True
0218,dl/data/leboncoin-private/raw/images/undamaged/3239938164/00.jpg,3239938164,undamaged,intact,0218.jpg,True,0.6558939903754459,True
0219,dl/data/leboncoin-private/raw/images/excellent_condition/3240429355/02.jpg,3240429355,excellent_condition,intact,0219.jpg,True,0.7101785693642705,True
0220,dl/data/leboncoin-private/raw/images/damaged/3182739364/00.jpg,3182739364,damaged,abime,0220.jpg,True,0.5996064546906665,True
0221,dl/data/leboncoin-private/raw/images/excellent_condition/3240338682/01.jpg,3240338682,excellent_condition,intact,0221.jpg,True,0.7035180740187646,True
0222,dl/data/leboncoin-private/raw/images/undamaged/3184926225/00.jpg,3184926225,undamaged,intact,0222.jpg,True,0.20553427104270086,False
0223,dl/data/leboncoin-private/raw/images/undamaged/3239828202/01.jpg,3239828202,undamaged,intact,0223.jpg,True,0.3764988425469734,True
0224,dl/data/leboncoin-private/raw/images/excellent_condition/3240408143/00.jpg,3240408143,excellent_condition,intact,0224.jpg,True,0.3747155576597574,True
0225,dl/data/leboncoin-private/raw/images/damaged/3226445317/02.jpg,3226445317,damaged,abime,0225.jpg,True,0.645203718850785,True
0226,dl/data/leboncoin-private/raw/images/undamaged/3239195352/02.jpg,3239195352,undamaged,intact,0226.jpg,True,0.9579917651986145,True
0227,dl/data/leboncoin-private/raw/images/not_drivable/3239745088/01.jpg,3239745088,not_drivable,abime,0227.jpg,True,0.7930008163485364,True
0228,dl/data/leboncoin-private/raw/images/not_drivable/3239441541/00.jpg,3239441541,not_drivable,abime,0228.jpg,True,0.7405954456811489,True
0229,dl/data/leboncoin-private/raw/images/damaged/3233928929/01.jpg,3233928929,damaged,abime,0229.jpg,True,0.32025276524207247,True
0230,dl/data/leboncoin-private/raw/images/undamaged/3239113209/00.jpg,3239113209,undamaged,intact,0230.jpg,True,0.23829408561058152,False
0231,dl/data/leboncoin-private/raw/images/excellent_condition/3240321933/01.jpg,3240321933,excellent_condition,intact,0231.jpg,True,0.5962823036384834,True
0232,dl/data/leboncoin-private/raw/images/excellent_condition/3240385038/02.jpg,3240385038,excellent_condition,intact,0232.jpg,True,0.7938548009449993,True
0233,dl/data/leboncoin-private/raw/images/excellent_condition/3221334260/01.jpg,3221334260,excellent_condition,intact,0233.jpg,True,0.21237949832476347,False
0234,dl/data/leboncoin-private/raw/images/undamaged/3239197370/00.jpg,3239197370,undamaged,intact,0234.jpg,True,0.32961386426830025,True
0235,dl/data/leboncoin-private/raw/images/not_drivable/3232455257/00.jpg,3232455257,not_drivable,abime,0235.jpg,True,0.8136029952924104,True
0236,dl/data/leboncoin-private/raw/images/not_drivable/3214759984/01.jpg,3214759984,not_drivable,abime,0236.jpg,True,0.3532298032883587,True
0237,dl/data/leboncoin-private/raw/images/undamaged/3240219709/02.jpg,3240219709,undamaged,intact,0237.jpg,True,0.17907635972363908,False
0238,dl/data/leboncoin-private/raw/images/undamaged/3240480860/05.jpg,3240480860,undamaged,intact,0238.jpg,True,0.7926931190490722,True
0239,dl/data/leboncoin-private/raw/images/undamaged/3240202931/01.jpg,3240202931,undamaged,intact,0239.jpg,True,0.7417979905571507,True
0240,dl/data/leboncoin-private/raw/images/damaged/3238042228/01.jpg,3238042228,damaged,abime,0240.jpg,True,0.66291952252388,True
0241,dl/data/leboncoin-private/raw/images/undamaged/3239609121/02.jpg,3239609121,undamaged,intact,0241.jpg,True,0.8259852341663582,True
0242,dl/data/leboncoin-private/raw/images/damaged/3236459896/01.jpg,3236459896,damaged,abime,0242.jpg,True,0.24863979777238857,False
0243,dl/data/leboncoin-private/raw/images/damaged/3219044393/00.jpg,3219044393,damaged,abime,0243.jpg,True,0.6305452247707399,True
0244,dl/data/leboncoin-private/raw/images/damaged/3238655474/00.jpg,3238655474,damaged,abime,0244.jpg,True,0.4060414143209395,True
0245,dl/data/leboncoin-private/raw/images/undamaged/3239757397/01.jpg,3239757397,undamaged,intact,0245.jpg,True,0.5101030910691867,True
0246,dl/data/leboncoin-private/raw/images/not_drivable/3233504943/01.jpg,3233504943,not_drivable,abime,0246.jpg,False,,False
0247,dl/data/leboncoin-private/raw/images/damaged/3239218575/00.jpg,3239218575,damaged,abime,0247.jpg,True,0.5001265346743954,True
0248,dl/data/leboncoin-private/raw/images/undamaged/3239583130/00.jpg,3239583130,undamaged,intact,0248.jpg,True,0.41550271377285825,True
0249,dl/data/leboncoin-private/raw/images/excellent_condition/3240368515/01.jpg,3240368515,excellent_condition,intact,0249.jpg,True,0.32833041267769164,True
0250,dl/data/leboncoin-private/raw/images/not_drivable/3235019534/00.jpg,3235019534,not_drivable,abime,0250.jpg,True,0.7089631695395152,True
0251,dl/data/leboncoin-private/raw/images/undamaged/3206164055/00.jpg,3206164055,undamaged,intact,0251.jpg,True,0.6021749472589125,True
0252,dl/data/leboncoin-private/raw/images/excellent_condition/3240439191/01.jpg,3240439191,excellent_condition,intact,0252.jpg,True,0.592553651796975,True
0253,dl/data/leboncoin-private/raw/images/excellent_condition/3240333348/00.jpg,3240333348,excellent_condition,intact,0253.jpg,True,0.2588736599788888,False
0254,dl/data/leboncoin-private/raw/images/damaged/3209400248/00.jpg,3209400248,damaged,abime,0254.jpg,True,0.6267564358293082,True
0255,dl/data/leboncoin-private/raw/images/not_drivable/3222375035/16.jpg,3222375035,not_drivable,abime,0255.jpg,True,0.9031907430262995,True
0256,dl/data/leboncoin-private/raw/images/excellent_condition/3240321605/00.jpg,3240321605,excellent_condition,intact,0256.jpg,True,0.6857012847876106,True
0257,dl/data/leboncoin-private/raw/images/damaged/3219817750/00.jpg,3219817750,damaged,abime,0257.jpg,True,0.6729082426013164,True
0258,dl/data/leboncoin-private/raw/images/not_drivable/3237887059/00.jpg,3237887059,not_drivable,abime,0258.jpg,True,0.5769417310829864,True
0259,dl/data/leboncoin-private/raw/images/excellent_condition/3240458835/01.jpg,3240458835,excellent_condition,intact,0259.jpg,True,0.4851800400779927,True
0260,dl/data/leboncoin-private/raw/images/damaged/3226367014/02.jpg,3226367014,damaged,abime,0260.jpg,True,0.35756535642853654,True
0261,dl/data/leboncoin-private/raw/images/undamaged/3239296914/00.jpg,3239296914,undamaged,intact,0261.jpg,True,0.3194014581993222,True
0262,dl/data/leboncoin-private/raw/images/excellent_condition/3238367127/01.jpg,3238367127,excellent_condition,intact,0262.jpg,True,0.8107253442064485,True
0263,dl/data/leboncoin-private/raw/images/undamaged/3239433936/00.jpg,3239433936,undamaged,intact,0263.jpg,True,0.27684905621329864,False
0264,dl/data/leboncoin-private/raw/images/excellent_condition/3240462318/02.jpg,3240462318,excellent_condition,intact,0264.jpg,True,0.9730173761128381,True
0265,dl/data/leboncoin-private/raw/images/damaged/3230244409/02.jpg,3230244409,damaged,abime,0265.jpg,True,0.3512491501692178,True
0266,dl/data/leboncoin-private/raw/images/not_drivable/3168740438/00.jpg,3168740438,not_drivable,abime,0266.jpg,False,,False
0267,dl/data/leboncoin-private/raw/images/not_drivable/3232194523/00.jpg,3232194523,not_drivable,abime,0267.jpg,True,0.38530739897830063,True
0268,dl/data/leboncoin-private/raw/images/undamaged/3240344259/00.jpg,3240344259,undamaged,intact,0268.jpg,True,0.2049128875168913,False
0269,dl/data/leboncoin-private/raw/images/excellent_condition/3240361170/02.jpg,3240361170,excellent_condition,intact,0269.jpg,True,0.14283453205687693,False
0270,dl/data/leboncoin-private/raw/images/excellent_condition/3240422432/00.jpg,3240422432,excellent_condition,intact,0270.jpg,True,0.15534405167735532,False
0271,dl/data/leboncoin-private/raw/images/not_drivable/3219676926/00.jpg,3219676926,not_drivable,abime,0271.jpg,True,0.6571436935091072,True
0272,dl/data/leboncoin-private/raw/images/excellent_condition/3170109812/01.jpg,3170109812,excellent_condition,intact,0272.jpg,True,0.2613750279555839,False
0273,dl/data/leboncoin-private/raw/images/undamaged/3239629963/01.jpg,3239629963,undamaged,intact,0273.jpg,True,0.4035671341440466,True
0274,dl/data/leboncoin-private/raw/images/excellent_condition/3240392696/00.jpg,3240392696,excellent_condition,intact,0274.jpg,True,0.9870924291985552,True
0275,dl/data/leboncoin-private/raw/images/excellent_condition/3240442957/02.jpg,3240442957,excellent_condition,intact,0275.jpg,True,0.5773137059497334,True
0276,dl/data/leboncoin-private/raw/images/excellent_condition/3240358244/00.jpg,3240358244,excellent_condition,intact,0276.jpg,True,0.5485775116624864,True
0277,dl/data/leboncoin-private/raw/images/undamaged/3239988548/01.jpg,3239988548,undamaged,intact,0277.jpg,True,0.29388014520723904,False
0278,dl/data/leboncoin-private/raw/images/not_drivable/3226281962/00.jpg,3226281962,not_drivable,abime,0278.jpg,True,0.4692596007195897,True
0279,dl/data/leboncoin-private/raw/images/not_drivable/3230824828/00.jpg,3230824828,not_drivable,abime,0279.jpg,True,0.7801505093781278,True
0280,dl/data/leboncoin-private/raw/images/damaged/3229786881/00.jpg,3229786881,damaged,abime,0280.jpg,True,0.5295733045675851,True
0281,dl/data/leboncoin-private/raw/images/excellent_condition/3239332897/00.jpg,3239332897,excellent_condition,intact,0281.jpg,True,0.4016612098552017,True
0282,dl/data/leboncoin-private/raw/images/damaged/3236197618/00.jpg,3236197618,damaged,abime,0282.jpg,True,0.6832276655225639,True
0283,dl/data/leboncoin-private/raw/images/not_drivable/3237539396/00.jpg,3237539396,not_drivable,abime,0283.jpg,True,0.2614938653191424,False
0284,dl/data/leboncoin-private/raw/images/excellent_condition/3211778805/04.jpg,3211778805,excellent_condition,intact,0284.jpg,True,0.4072510622425228,True
0285,dl/data/leboncoin-private/raw/images/damaged/3235796234/00.jpg,3235796234,damaged,abime,0285.jpg,True,0.7338169522863774,True
0286,dl/data/leboncoin-private/raw/images/excellent_condition/3240331870/01.jpg,3240331870,excellent_condition,intact,0286.jpg,True,0.5511933507142639,True
0287,dl/data/leboncoin-private/raw/images/damaged/3235760486/00.jpg,3235760486,damaged,abime,0287.jpg,True,0.6209671444279014,True
0288,dl/data/leboncoin-private/raw/images/damaged/3218244396/00.jpg,3218244396,damaged,abime,0288.jpg,True,0.699371733946274,True
0289,dl/data/leboncoin-private/raw/images/excellent_condition/3240416001/02.jpg,3240416001,excellent_condition,intact,0289.jpg,True,0.2070295404305503,False
0290,dl/data/leboncoin-private/raw/images/not_drivable/3058091070/00.jpg,3058091070,not_drivable,abime,0290.jpg,True,0.7425943608101155,True
0291,dl/data/leboncoin-private/raw/images/not_drivable/3115533223/02.jpg,3115533223,not_drivable,abime,0291.jpg,True,0.19799081191732423,False
0292,dl/data/leboncoin-private/raw/images/not_drivable/3209517527/00.jpg,3209517527,not_drivable,abime,0292.jpg,True,0.6096974090053279,True
0293,dl/data/leboncoin-private/raw/images/undamaged/3239170357/05.jpg,3239170357,undamaged,intact,0293.jpg,False,,False
0294,dl/data/leboncoin-private/raw/images/excellent_condition/3240475405/00.jpg,3240475405,excellent_condition,intact,0294.jpg,True,0.42842296658293394,True
0295,dl/data/leboncoin-private/raw/images/excellent_condition/3212119064/02.jpg,3212119064,excellent_condition,intact,0295.jpg,True,0.715978808388405,True
0296,dl/data/leboncoin-private/raw/images/undamaged/3239884738/02.jpg,3239884738,undamaged,intact,0296.jpg,True,0.9316362950467767,True
0297,dl/data/leboncoin-private/raw/images/excellent_condition/3240372622/02.jpg,3240372622,excellent_condition,intact,0297.jpg,True,0.9729286321004231,True
0298,dl/data/leboncoin-private/raw/images/excellent_condition/3240346713/01.jpg,3240346713,excellent_condition,intact,0298.jpg,True,0.7418817503095174,True
0299,dl/data/leboncoin-private/raw/images/undamaged/3239361879/00.jpg,3239361879,undamaged,intact,0299.jpg,True,0.7630806188484704,True
0300,dl/data/leboncoin-private/raw/images/damaged/3230602105/00.jpg,3230602105,damaged,abime,0300.jpg,True,0.5398501728495309,True
0301,dl/data/leboncoin-private/raw/images/not_drivable/3228676551/01.jpg,3228676551,not_drivable,abime,0301.jpg,True,0.5002726636770066,True
0302,dl/data/leboncoin-private/raw/images/damaged/3215798338/00.jpg,3215798338,damaged,abime,0302.jpg,True,0.7346391868591309,True
0303,dl/data/leboncoin-private/raw/images/undamaged/3240399846/00.jpg,3240399846,undamaged,intact,0303.jpg,True,0.2949323097263055,False
0304,dl/data/leboncoin-private/raw/images/damaged/3218659681/02.jpg,3218659681,damaged,abime,0304.jpg,True,0.512342337535246,True
0305,dl/data/leboncoin-private/raw/images/not_drivable/3237689470/02.jpg,3237689470,not_drivable,abime,0305.jpg,False,,False
0306,dl/data/leboncoin-private/raw/images/damaged/3213834981/00.jpg,3213834981,damaged,abime,0306.jpg,True,0.5692032784644478,True
0307,dl/data/leboncoin-private/raw/images/excellent_condition/3170204636/01.jpg,3170204636,excellent_condition,intact,0307.jpg,True,0.8205249898694226,True
0308,dl/data/leboncoin-private/raw/images/not_drivable/3206728287/02.jpg,3206728287,not_drivable,abime,0308.jpg,True,0.5680961884452106,True
0309,dl/data/leboncoin-private/raw/images/not_drivable/3230126976/00.jpg,3230126976,not_drivable,abime,0309.jpg,True,0.5213103973385111,True
0310,dl/data/leboncoin-private/raw/images/excellent_condition/3240333020/02.jpg,3240333020,excellent_condition,intact,0310.jpg,True,0.9279144343767255,True
0311,dl/data/leboncoin-private/raw/images/not_drivable/3207055534/02.jpg,3207055534,not_drivable,abime,0311.jpg,True,0.494925399998459,True
0312,dl/data/leboncoin-private/raw/images/undamaged/3240149168/00.jpg,3240149168,undamaged,intact,0312.jpg,True,0.6918624138220025,True
0313,dl/data/leboncoin-private/raw/images/not_drivable/3226162483/02.jpg,3226162483,not_drivable,abime,0313.jpg,True,0.41655200223051,True
0314,dl/data/leboncoin-private/raw/images/not_drivable/3201301781/01.jpg,3201301781,not_drivable,abime,0314.jpg,True,0.7781503486633301,True
0315,dl/data/leboncoin-private/raw/images/undamaged/3239572791/00.jpg,3239572791,undamaged,intact,0315.jpg,True,0.3920028841142043,True
0316,dl/data/leboncoin-private/raw/images/damaged/3237310032/00.jpg,3237310032,damaged,abime,0316.jpg,True,0.21100443259528143,False
0317,dl/data/leboncoin-private/raw/images/undamaged/3118872980/01.jpg,3118872980,undamaged,intact,0317.jpg,True,0.6821466580890556,True
0318,dl/data/leboncoin-private/raw/images/excellent_condition/3240324363/02.jpg,3240324363,excellent_condition,intact,0318.jpg,True,0.6247356788132605,True
0319,dl/data/leboncoin-private/raw/images/undamaged/3239232825/00.jpg,3239232825,undamaged,intact,0319.jpg,True,0.4480022180751272,True
0320,dl/data/leboncoin-private/raw/images/undamaged/3239258912/01.jpg,3239258912,undamaged,intact,0320.jpg,True,0.31009484800461795,True
0321,dl/data/leboncoin-private/raw/images/excellent_condition/3240350184/00.jpg,3240350184,excellent_condition,intact,0321.jpg,True,0.37255322633870563,True
0322,dl/data/leboncoin-private/raw/images/excellent_condition/3240401846/00.jpg,3240401846,excellent_condition,intact,0322.jpg,True,0.43166322559434045,True
0323,dl/data/leboncoin-private/raw/images/not_drivable/3091766555/02.jpg,3091766555,not_drivable,abime,0323.jpg,True,0.974547038092743,True
0324,dl/data/leboncoin-private/raw/images/not_drivable/3211556244/02.jpg,3211556244,not_drivable,abime,0324.jpg,True,0.6996134279998514,True
0325,dl/data/leboncoin-private/raw/images/excellent_condition/3240408708/01.jpg,3240408708,excellent_condition,intact,0325.jpg,False,,False
0326,dl/data/leboncoin-private/raw/images/not_drivable/3213982937/01.jpg,3213982937,not_drivable,abime,0326.jpg,True,0.452801896568789,True
0327,dl/data/leboncoin-private/raw/images/undamaged/3192831112/02.jpg,3192831112,undamaged,intact,0327.jpg,True,0.5300804400388516,True
0328,dl/data/leboncoin-private/raw/images/not_drivable/3237054477/02.jpg,3237054477,not_drivable,abime,0328.jpg,True,0.3509654287503683,True
0329,dl/data/leboncoin-private/raw/images/excellent_condition/3240414440/01.jpg,3240414440,excellent_condition,intact,0329.jpg,True,0.9380820637113618,True
0330,dl/data/leboncoin-private/raw/images/damaged/3219784674/02.jpg,3219784674,damaged,abime,0330.jpg,False,,False
0331,dl/data/leboncoin-private/raw/images/undamaged/3169226617/07.jpg,3169226617,undamaged,intact,0331.jpg,True,0.8537850129329978,True
0332,dl/data/leboncoin-private/raw/images/not_drivable/3235702638/00.jpg,3235702638,not_drivable,abime,0332.jpg,True,0.6466556652974526,True
0333,dl/data/leboncoin-private/raw/images/undamaged/2888118344/01.jpg,2888118344,undamaged,intact,0333.jpg,True,0.2610747479465554,False
0334,dl/data/leboncoin-private/raw/images/undamaged/3239841032/01.jpg,3239841032,undamaged,intact,0334.jpg,True,0.8109055078498033,True
0335,dl/data/leboncoin-private/raw/images/undamaged/2139520993/03.jpg,2139520993,undamaged,intact,0335.jpg,True,0.7679756736755371,True
0336,dl/data/leboncoin-private/raw/images/undamaged/3205307232/00.jpg,3205307232,undamaged,intact,0336.jpg,True,0.3817264540924817,True
0337,dl/data/leboncoin-private/raw/images/not_drivable/3228148084/00.jpg,3228148084,not_drivable,abime,0337.jpg,True,0.8452260568254136,True
0338,dl/data/leboncoin-private/raw/images/damaged/3226197984/00.jpg,3226197984,damaged,abime,0338.jpg,True,0.55288980602829,True
0339,dl/data/leboncoin-private/raw/images/undamaged/3239959521/02.jpg,3239959521,undamaged,intact,0339.jpg,True,0.8985862522896807,True
0340,dl/data/leboncoin-private/raw/images/undamaged/3240335438/01.jpg,3240335438,undamaged,intact,0340.jpg,True,0.21504827331625856,False
0341,dl/data/leboncoin-private/raw/images/damaged/3215083122/01.jpg,3215083122,damaged,abime,0341.jpg,True,0.8551391989078918,True
0342,dl/data/leboncoin-private/raw/images/excellent_condition/3240431606/00.jpg,3240431606,excellent_condition,intact,0342.jpg,True,0.3696425435624187,True
0343,dl/data/leboncoin-private/raw/images/damaged/3208449137/02.jpg,3208449137,damaged,abime,0343.jpg,True,0.45311842500067917,True
0344,dl/data/leboncoin-private/raw/images/excellent_condition/3240458944/00.jpg,3240458944,excellent_condition,intact,0344.jpg,True,0.2863937747744072,False
0345,dl/data/leboncoin-private/raw/images/excellent_condition/3232293713/04.jpg,3232293713,excellent_condition,intact,0345.jpg,True,0.338450979899207,True
0346,dl/data/leboncoin-private/raw/images/undamaged/3240147030/00.jpg,3240147030,undamaged,intact,0346.jpg,True,0.3817765918488207,True
0347,dl/data/leboncoin-private/raw/images/not_drivable/3232154342/01.jpg,3232154342,not_drivable,abime,0347.jpg,True,0.8819816187135542,True
0348,dl/data/leboncoin-private/raw/images/undamaged/3240097461/01.jpg,3240097461,undamaged,intact,0348.jpg,True,0.23505559027499404,False
0349,dl/data/leboncoin-private/raw/images/excellent_condition/3240411271/01.jpg,3240411271,excellent_condition,intact,0349.jpg,True,0.9148222375535353,True
0350,dl/data/leboncoin-private/raw/images/damaged/3223333529/02.jpg,3223333529,damaged,abime,0350.jpg,True,0.7316531324865456,True
0351,dl/data/leboncoin-private/raw/images/excellent_condition/3240358673/00.jpg,3240358673,excellent_condition,intact,0351.jpg,True,0.4586069888327474,True
0352,dl/data/leboncoin-private/raw/images/not_drivable/3158351909/02.jpg,3158351909,not_drivable,abime,0352.jpg,True,0.7972008272731473,True
0353,dl/data/leboncoin-private/raw/images/excellent_condition/3240482932/01.jpg,3240482932,excellent_condition,intact,0353.jpg,True,0.31982494287958835,True
0354,dl/data/leboncoin-private/raw/images/not_drivable/3219246259/01.jpg,3219246259,not_drivable,abime,0354.jpg,True,0.49884750082471374,True
0355,dl/data/leboncoin-private/raw/images/not_drivable/3236937654/02.jpg,3236937654,not_drivable,abime,0355.jpg,True,0.8198517838906079,True
0356,dl/data/leboncoin-private/raw/images/undamaged/3240394198/00.jpg,3240394198,undamaged,intact,0356.jpg,True,0.30697982591587497,True
0357,dl/data/leboncoin-private/raw/images/damaged/3221590495/00.jpg,3221590495,damaged,abime,0357.jpg,True,0.3577686897169779,True
0358,dl/data/leboncoin-private/raw/images/damaged/3228805438/00.jpg,3228805438,damaged,abime,0358.jpg,True,0.3764760947164291,True
0359,dl/data/leboncoin-private/raw/images/damaged/3190446523/01.jpg,3190446523,damaged,abime,0359.jpg,True,0.4280297050985797,True
0360,dl/data/leboncoin-private/raw/images/not_drivable/3172092365/02.jpg,3172092365,not_drivable,abime,0360.jpg,True,0.30265961816142073,True
0361,dl/data/leboncoin-private/raw/images/excellent_condition/3240399134/00.jpg,3240399134,excellent_condition,intact,0361.jpg,True,0.23305049221359772,False
0362,dl/data/leboncoin-private/raw/images/undamaged/3240010878/02.jpg,3240010878,undamaged,intact,0362.jpg,True,0.3079391363713269,True
0363,dl/data/leboncoin-private/raw/images/not_drivable/3150081793/00.jpg,3150081793,not_drivable,abime,0363.jpg,True,0.7372518632812307,True
0364,dl/data/leboncoin-private/raw/images/damaged/3226329355/03.jpg,3226329355,damaged,abime,0364.jpg,True,0.34114615569554607,True
0365,dl/data/leboncoin-private/raw/images/damaged/3219811995/00.jpg,3219811995,damaged,abime,0365.jpg,True,0.30021884728613524,True
0366,dl/data/leboncoin-private/raw/images/excellent_condition/3240407773/01.jpg,3240407773,excellent_condition,intact,0366.jpg,True,0.3876155807472695,True
0367,dl/data/leboncoin-private/raw/images/undamaged/3239547478/01.jpg,3239547478,undamaged,intact,0367.jpg,True,0.5740490494572088,True
0368,dl/data/leboncoin-private/raw/images/undamaged/3240295441/02.jpg,3240295441,undamaged,intact,0368.jpg,True,0.8577465794010146,True
0369,dl/data/leboncoin-private/raw/images/excellent_condition/3240470853/01.jpg,3240470853,excellent_condition,intact,0369.jpg,True,0.42724502941121656,True
0370,dl/data/leboncoin-private/raw/images/excellent_condition/3235245684/07.jpg,3235245684,excellent_condition,intact,0370.jpg,True,0.8967075329570883,True
0371,dl/data/leboncoin-private/raw/images/excellent_condition/3240398660/01.jpg,3240398660,excellent_condition,intact,0371.jpg,True,0.47199444945959806,True
0372,dl/data/leboncoin-private/raw/images/undamaged/3239210555/01.jpg,3239210555,undamaged,intact,0372.jpg,True,0.9437290933628923,True
0373,dl/data/leboncoin-private/raw/images/not_drivable/3218436809/01.jpg,3218436809,not_drivable,abime,0373.jpg,True,0.15429014457748713,False
0374,dl/data/leboncoin-private/raw/images/excellent_condition/3240409333/00.jpg,3240409333,excellent_condition,intact,0374.jpg,True,0.6246328673426899,True
0375,dl/data/leboncoin-private/raw/images/not_drivable/3229126998/01.jpg,3229126998,not_drivable,abime,0375.jpg,True,0.5351900755153008,True
0376,dl/data/leboncoin-private/raw/images/excellent_condition/3232392549/03.jpg,3232392549,excellent_condition,intact,0376.jpg,True,0.9632532749493029,True
0377,dl/data/leboncoin-private/raw/images/damaged/3233743219/00.jpg,3233743219,damaged,abime,0377.jpg,True,0.2553537893895439,False
0378,dl/data/leboncoin-private/raw/images/not_drivable/3215356490/01.jpg,3215356490,not_drivable,abime,0378.jpg,True,0.9476899112559679,True
0379,dl/data/leboncoin-private/raw/images/not_drivable/3234493461/02.jpg,3234493461,not_drivable,abime,0379.jpg,False,,False
0380,dl/data/leboncoin-private/raw/images/excellent_condition/3240347324/02.jpg,3240347324,excellent_condition,intact,0380.jpg,True,0.8750937759924418,True
0381,dl/data/leboncoin-private/raw/images/not_drivable/3138435650/00.jpg,3138435650,not_drivable,abime,0381.jpg,True,0.14105484961100467,False
0382,dl/data/leboncoin-private/raw/images/excellent_condition/3221876173/14.jpg,3221876173,excellent_condition,intact,0382.jpg,True,0.9017402488403313,True
0383,dl/data/leboncoin-private/raw/images/excellent_condition/3240380724/01.jpg,3240380724,excellent_condition,intact,0383.jpg,True,0.39710153561087647,True
0384,dl/data/leboncoin-private/raw/images/damaged/3218486044/00.jpg,3218486044,damaged,abime,0384.jpg,True,0.5446330758742223,True
0385,dl/data/leboncoin-private/raw/images/excellent_condition/3240378218/00.jpg,3240378218,excellent_condition,intact,0385.jpg,True,0.8089099989236963,True
0386,dl/data/leboncoin-private/raw/images/damaged/3239991619/01.jpg,3239991619,damaged,abime,0386.jpg,True,0.8229283540056863,True
0387,dl/data/leboncoin-private/raw/images/not_drivable/3172943807/00.jpg,3172943807,not_drivable,abime,0387.jpg,True,0.5919440334926828,True
0388,dl/data/leboncoin-private/raw/images/damaged/3233677963/00.jpg,3233677963,damaged,abime,0388.jpg,True,0.7251544634223451,True
0389,dl/data/leboncoin-private/raw/images/not_drivable/3215546236/00.jpg,3215546236,not_drivable,abime,0389.jpg,True,0.5772111837930056,True
0390,dl/data/leboncoin-private/raw/images/undamaged/3240118502/00.jpg,3240118502,undamaged,intact,0390.jpg,True,0.44781032964062395,True
0391,dl/data/leboncoin-private/raw/images/not_drivable/3233224653/02.jpg,3233224653,not_drivable,abime,0391.jpg,True,0.46914761307653974,True
0392,dl/data/leboncoin-private/raw/images/damaged/3235820908/02.jpg,3235820908,damaged,abime,0392.jpg,True,0.9905638941665645,True
0393,dl/data/leboncoin-private/raw/images/excellent_condition/3234483990/04.jpg,3234483990,excellent_condition,intact,0393.jpg,True,0.24596949528989795,False
0394,dl/data/leboncoin-private/raw/images/damaged/3220796732/01.jpg,3220796732,damaged,abime,0394.jpg,True,0.2031666050660424,False
